match_duration, first_dragon, first_baron, first_inhibitor, first_rift_herald, first_blood, bteam_baron_kills, bteam_dragon_kills, bteam_inhibitor_kills, bteam_rift_kills, bteam_tower_kills,bteam_largest_killing_spree, bteam_largest_multi_kill, bteam_highest_champ_lvl, bteam_best_kda, bteam_total_kills, bteam_total_assists, bteam_total_gold_earned, bteam_total_gold_spent, bteam_vision_score, bteam_wards_placed, bteam_wards_killed, bteam_total_minions_killed, bteam_total_dmg_dealt, bteam_total_dmg_dealt_to_champions, bteam_total_dmg_taken, bteam_total_dmg_healed, bteam_total_dmg_self_mitigated, bteam_total_crowd_control_dealt, rteam_baron_kills, rteam_dragon_kills, rteam_inhibitor_kills, rteam_rift_kills, rteam_tower_kills, rteam_largest_killing_spree, rteam_largest_multi_kill, rteam_highest_champ_lvl, rteam_best_kda, rteam_total_kills, rteam_total_assists, rteam_total_gold_earned, rteam_total_gold_spent, rteam_vision_score, rteam_wards_placed, rteam_wards_killed, rteam_total_minions_killed, rteam_total_dmg_dealt, rteam_total_dmg_dealt_to_champions, rteam_total_dmg_taken, rteam_total_dmg_healed, rteam_total_dmg_self_mitigated, rteam_total_crowd_control_dealt, winning_team
2222,0,1,1,0,1,1,2,4,1,9,4,3,18,3.2,33,61,72722,68330,267,93,38,854,932160,146034,164624,53605,121507,1284,1,3,2,1,8,7,4,18,4.0,38,50,71365,67968,209,110,29,786,891813,135675,183060,52994,164056,1550,0
729,1,1,1,1,1,0,0,0,0,0,2,1,8,1.0,2,4,15943,14125,21,11,3,177,99380,8872,27014,5478,13324,367,0,1,1,1,6,2,1,9,6.0,8,16,24299,14800,39,18,4,291,183476,19617,20277,7490,10597,559,1
1837,1,1,1,0,1,0,2,0,1,5,11,2,18,21.0,28,43,59256,54190,205,97,38,722,719857,90449,122555,28478,80803,1345,2,2,3,1,11,3,1,17,4.333333333333333,25,42,60582,51945,225,104,35,675,660757,90071,108045,41994,69080,862,1
1694,1,1,0,1,0,0,0,1,0,6,4,2,16,2.8333333333333335,27,47,54236,51460,124,52,12,620,607621,84412,124152,28141,90760,492,1,4,2,2,10,5,2,18,10.0,37,47,62741,54100,168,59,22,666,689074,88354,118009,32751,150690,3482,1
1380,0,0,0,0,0,1,1,2,1,9,10,3,15,16.0,21,30,49506,43685,95,48,10,583,530177,55914,64027,17449,46918,660,0,2,0,0,1,2,1,13,2.3333333333333335,10,21,36797,36458,125,54,12,553,366469,38636,70935,16771,58630,526,0
1675,0,0,0,0,0,1,3,2,2,11,8,2,16,9.0,22,34,52689,51475,151,71,26,616,545621,84375,104700,46795,88328,1147,0,1,0,0,1,6,1,16,2.6666666666666665,12,20,46089,42255,118,62,22,668,579993,76324,106858,43472,66990,988,0
2137,1,1,1,1,1,0,1,0,0,1,4,2,17,1.7,30,35,62025,60175,214,96,46,724,700217,102289,145769,36166,123021,1527,1,4,1,1,9,6,2,18,6.25,46,65,73894,71053,255,104,46,752,864350,120367,139917,22165,93021,1179,1
1356,0,1,0,0,1,0,2,1,2,7,13,3,14,24.0,31,47,49158,41540,124,46,19,495,471445,64264,58469,20730,37078,765,0,1,0,0,2,3,1,13,1.4,10,12,36197,33783,73,35,12,493,364930,34554,81152,22521,49281,676,0
1627,1,1,0,0,0,0,0,1,1,6,6,2,15,5.5,18,21,48048,44101,131,64,21,629,526898,50340,86972,41654,53319,780,1,4,0,1,6,6,2,16,11.0,19,27,53042,52400,178,63,22,641,662257,60746,83611,34104,46235,924,1
1374,0,1,1,0,1,0,2,0,1,2,3,2,13,2.25,16,21,39865,37925,87,40,13,443,318435,42240,86424,26255,62611,625,0,1,2,0,10,5,2,14,8.0,29,42,49089,44500,107,58,10,505,471994,69301,63132,23712,39039,324,1
1929,1,0,0,1,1,1,3,1,0,8,10,3,18,12.0,30,51,63821,57392,187,85,26,740,692529,82183,110443,36075,88934,807,0,2,0,2,4,3,2,16,3.75,21,41,57068,54350,201,69,39,791,701591,75734,111863,29353,77291,1098,0
1872,1,1,1,1,1,0,1,0,0,3,6,1,16,4.666666666666667,17,28,52452,50098,146,56,28,739,585679,68358,102466,26705,107955,892,1,3,1,1,8,18,2,17,20.0,31,40,61305,56225,191,93,20,753,685627,78263,97169,22293,83268,852,1
1592,0,0,0,0,1,1,2,3,1,11,9,2,16,13.0,45,66,61359,53725,175,76,22,552,566336,99414,111150,35028,83124,1173,0,2,0,0,2,4,2,13,2.0,19,35,48554,46635,127,57,13,495,443992,85014,121478,29221,104888,1512,0
1584,1,0,1,1,0,1,0,0,0,1,4,2,14,2.4,14,26,44394,41525,173,84,34,612,456618,63302,80528,14636,61346,924,0,4,1,2,7,5,2,15,8.0,24,40,51873,47450,141,75,27,668,590328,66391,98595,45753,68924,1553,1
1527,0,1,1,1,0,0,3,0,1,7,7,2,16,12.0,27,37,50201,45500,172,79,21,613,569525,67367,69343,25571,54842,750,0,0,0,1,1,2,2,13,1.4,9,14,38962,35210,122,60,17,578,421459,46404,78290,14895,57311,735,0
1477,1,1,1,0,0,0,0,0,1,1,4,2,13,8.0,12,19,40056,37680,113,65,20,521,412229,36311,87232,37893,55567,733,1,3,1,1,9,9,2,15,13.0,16,23,50620,42741,163,64,24,623,608584,68025,67010,21496,38479,834,1
1965,1,1,1,1,1,1,0,0,0,2,5,4,16,2.6,19,57,54670,53110,185,117,18,577,571562,81912,134439,35973,141617,1807,1,4,2,1,9,11,4,16,10.5,39,71,68180,74310,215,78,34,636,735735,110780,111584,56759,102674,1386,1
1434,1,1,0,0,0,0,2,1,2,6,10,3,14,24.0,34,51,51898,46603,131,51,27,567,510223,62314,64821,17125,57024,801,0,1,0,0,1,2,2,13,1.4285714285714286,14,19,39296,38193,117,60,18,563,408043,45857,76926,10358,39878,260,0
1587,1,1,1,0,1,0,0,0,2,3,4,1,15,1.6666666666666667,17,24,46381,45450,160,71,26,611,535761,65220,107053,16279,98643,811,1,4,0,0,7,9,2,16,13.0,32,62,55619,49000,151,65,22,614,561361,79781,83716,22317,69473,1010,1
1777,0,0,0,0,1,1,3,1,2,9,8,2,17,19.0,29,48,59654,55708,185,74,24,686,687306,90445,103956,26274,73594,1571,0,1,0,0,1,3,2,16,3.6,20,44,49321,46275,133,55,21,684,542699,69764,112778,45493,73411,1260,0
1836,1,0,0,0,1,1,3,3,2,11,7,2,17,7.333333333333333,29,56,60691,57102,190,91,31,634,692809,89729,106245,23464,88993,2229,0,2,0,0,1,3,1,15,7.0,24,33,54213,50975,240,98,50,718,639222,78412,108386,18052,100389,611,0
1218,0,1,1,1,1,0,2,0,0,1,3,1,12,2.5,8,6,32852,30675,98,46,14,511,334888,23272,49020,12909,31609,951,0,1,0,2,4,6,2,14,11.0,16,18,40071,34108,119,54,17,567,401331,30774,42255,14991,24550,635,1
1784,0,0,1,0,0,1,1,0,1,5,4,3,16,3.3333333333333335,18,24,52987,50775,161,85,23,673,630371,82893,117360,40852,86165,1164,0,4,0,0,4,6,2,18,8.333333333333334,33,53,59002,53285,193,64,34,713,719626,92139,110871,31353,107270,1926,1
1299,1,1,0,0,0,0,2,1,2,6,8,3,15,15.0,31,38,47053,37245,118,45,16,515,446240,66789,83455,28319,59682,852,0,1,0,0,1,3,1,12,1.4,11,18,34993,32808,90,48,8,472,368308,59663,88328,16644,53684,652,0
1582,0,0,0,0,0,1,3,1,2,9,6,2,16,12.0,28,51,52969,47033,121,60,18,559,552840,92507,85482,27468,65081,1169,0,1,0,0,2,4,3,14,3.0,15,28,43490,41350,166,62,29,532,423807,59197,112295,30210,89814,1152,0
913,0,1,1,1,0,0,1,0,0,2,4,1,11,9.0,14,14,29021,27210,59,28,8,372,239346,27328,38518,14879,21805,371,0,0,0,1,0,0,1,10,1.0,4,1,21570,20000,50,25,5,323,197762,20335,40320,8456,27093,821,0
1431,0,1,1,1,0,0,1,0,0,2,5,2,13,1.5,15,17,38909,37763,94,47,6,461,366886,63601,87132,11969,59324,883,1,3,2,2,9,9,2,15,23.0,39,45,53676,48393,93,36,9,446,471661,67610,88640,34701,67204,664,1
1773,1,1,1,1,1,0,2,0,1,4,5,2,16,6.0,38,67,62655,54825,136,68,17,554,533869,111646,109777,35520,90135,1187,0,2,0,1,4,6,2,14,2.25,27,35,53485,51710,126,59,17,519,532059,82306,139597,39249,80885,1390,0
1159,0,1,0,0,0,0,1,1,2,7,5,2,13,12.0,24,38,40277,33708,97,40,15,441,330946,50997,65141,19307,44060,582,0,0,0,0,0,3,1,12,2.0,10,10,29229,27175,82,44,11,417,286670,43970,63240,13907,34620,1060,0
1493,0,1,1,0,0,0,4,0,2,4,5,2,14,16.0,32,61,49364,46400,152,53,18,442,460567,69297,78255,29095,47047,1163,0,0,0,0,2,2,2,14,1.2,13,13,41916,38308,92,40,11,548,450077,50654,91076,17337,78539,865,0
2053,0,1,0,0,0,1,3,1,1,6,8,2,18,9.0,15,22,63177,55950,172,89,46,930,934927,62476,81702,25216,84820,1301,1,2,0,0,5,2,2,18,4.0,10,11,63332,62548,283,110,44,1007,970141,57543,98625,25274,91923,1534,0
1670,0,1,1,0,1,0,1,0,2,5,6,2,15,13.0,16,41,46924,43350,150,62,26,597,528103,71067,103563,26578,78389,1398,1,3,1,0,7,6,3,16,10.5,31,78,55029,51010,161,59,28,528,585128,86881,98023,41010,98321,1305,1
1713,1,0,0,1,1,1,3,1,1,9,9,1,17,18.0,31,39,59512,52110,167,71,26,671,673761,80188,111368,48927,84349,1100,0,1,0,1,2,3,1,15,2.25,15,21,48023,45753,143,73,21,682,607501,80021,101144,18097,65329,1065,0
969,1,1,1,1,1,0,0,0,0,0,2,1,11,1.25,8,8,24714,21575,49,31,2,279,176595,23827,58253,11244,31241,647,0,1,0,1,6,6,2,12,16.0,27,31,36840,32503,80,30,11,377,298368,47330,43776,12521,27334,601,1
1696,0,1,1,0,1,0,2,0,1,3,3,3,15,3.75,28,47,50732,48980,161,74,24,573,518795,80303,114901,33657,72900,964,1,2,1,0,7,8,2,16,6.666666666666667,31,48,56376,51375,153,69,30,565,585219,94700,101534,20648,105966,871,1
1866,0,1,0,0,1,1,2,1,1,8,5,5,17,5.333333333333333,32,73,62419,60875,184,96,29,621,734350,144477,108082,29198,112427,2696,1,2,0,0,3,5,2,16,3.3333333333333335,28,41,57990,54675,159,65,39,648,619215,88646,180867,64431,182585,1218,0
1780,1,0,1,0,1,1,2,0,2,3,3,1,15,2.0,12,17,49889,49283,164,73,27,697,632260,60490,99605,24423,54676,645,0,2,1,0,8,10,3,16,19.0,29,49,56594,49645,204,72,40,639,629569,68267,89031,35657,70007,1370,1
1934,0,0,0,1,1,1,3,2,0,10,5,2,18,9.5,36,52,67078,60295,188,67,37,702,809955,83365,95775,28958,64977,1328,0,2,0,1,3,5,2,16,4.25,21,32,56310,54360,184,88,28,704,583717,56228,108030,29264,90295,423,0
1662,1,0,0,0,0,1,2,1,1,8,5,2,16,6.0,29,53,57633,48635,147,69,25,616,642106,83138,120002,43610,82602,651,0,1,0,0,4,3,2,15,2.4,19,27,48603,46725,146,74,25,642,578035,90919,104032,35726,69017,995,0
1058,0,1,0,0,0,0,2,1,1,7,6,2,12,13.0,20,35,38483,31900,65,32,7,395,359769,47218,44032,16588,31504,943,0,0,0,0,0,2,1,11,1.25,6,13,25750,24670,48,29,6,306,212555,22424,58061,14159,28713,531,0
964,1,1,1,0,0,0,1,0,1,4,8,2,12,18.0,30,34,38257,37208,61,28,4,381,295668,48237,54789,20651,32203,875,0,1,0,0,0,5,1,11,2.3333333333333335,11,15,25289,22100,52,27,3,288,191078,29661,60145,14026,35984,405,0
1439,0,1,1,1,1,0,2,0,0,0,2,2,13,1.4,13,20,38382,35200,91,39,16,517,380769,42791,83006,13170,58089,717,1,1,3,2,9,12,2,15,19.0,30,36,52808,46875,127,59,17,557,524540,66767,67640,17106,49782,1060,1
1288,0,1,1,1,0,0,1,0,0,0,4,3,13,2.3333333333333335,19,23,35357,33025,86,41,9,401,278240,39400,70337,14234,42357,724,0,1,1,0,5,11,3,14,16.0,28,31,46198,41900,110,49,17,486,409180,49154,63766,30154,45284,679,1
1914,1,0,0,1,1,1,1,1,0,10,4,2,18,6.25,37,75,69185,58633,174,69,30,792,783160,110908,121797,51041,117216,1235,0,4,0,1,4,6,2,18,4.5,29,47,61585,58008,166,77,23,748,738739,97688,135896,37596,152773,1284,0
968,1,1,1,1,1,0,1,0,0,1,2,2,10,2.0,6,10,26058,22650,60,34,5,363,235179,23825,48013,11068,29628,591,0,1,0,1,3,6,2,12,14.0,19,27,33617,29880,59,27,10,419,251948,33512,36086,6974,20395,266,1
1242,0,1,1,1,1,0,2,0,0,4,12,3,14,15.0,20,33,39725,34550,91,51,11,452,386993,49697,54922,11969,55560,1162,0,0,0,1,1,2,1,13,2.0,10,11,33266,31080,114,45,18,454,323043,33218,68277,20239,44701,795,0
2326,0,0,1,1,1,1,2,2,0,9,10,3,18,10.5,30,56,78130,75708,278,115,63,882,899613,110065,141148,32078,155282,1854,0,4,1,2,7,5,2,18,4.0,35,63,71127,67610,257,117,43,779,871891,115820,144332,46000,111749,1982,0
1230,0,1,0,0,0,0,3,3,2,11,7,2,14,11.0,19,22,41840,38238,86,44,10,456,400936,37141,52835,15750,37708,558,0,0,0,0,0,2,2,12,2.3333333333333335,9,11,29769,25445,68,26,8,381,245710,28974,49638,8060,34551,325,0
2036,0,0,0,1,1,1,2,1,0,7,7,2,17,3.4285714285714284,26,52,63841,61233,193,94,30,732,856342,95305,127004,40775,112916,1488,1,3,1,2,7,7,3,17,8.0,28,39,66438,60050,211,82,37,786,848553,94629,125132,62768,127612,1427,1
1993,0,1,1,1,1,0,2,0,0,3,3,2,16,1.8,12,24,53426,51853,177,80,33,782,1087388,63634,102112,26465,92946,939,2,2,2,1,11,8,3,18,19.0,28,50,68398,60000,260,91,41,788,893051,90236,101066,30951,84645,1296,1
1341,1,1,1,1,0,0,0,0,0,1,4,2,12,1.0,9,11,35163,33100,114,61,18,480,327799,36029,67144,10830,37134,466,1,3,1,1,8,5,2,15,18.0,27,42,51896,42300,151,63,27,609,570350,48679,66026,17094,42424,491,1
1788,0,0,0,1,0,1,2,1,0,8,7,2,16,21.0,32,51,61799,54800,201,71,35,683,657339,77296,99271,28791,89572,1196,0,2,0,1,3,5,3,16,2.6,23,36,53937,51038,153,78,21,656,649825,72421,102813,16666,103520,1633,0
1830,1,0,0,1,1,1,4,2,0,10,5,1,17,5.333333333333333,35,50,63731,56058,211,64,43,648,668628,106464,141396,83544,97793,1244,0,1,0,2,3,5,2,17,4.0,25,29,54911,52725,135,75,20,655,707178,106706,127551,59400,63956,672,0
1080,0,1,1,1,1,0,1,0,0,0,4,2,11,1.5,9,10,28722,23825,43,31,10,369,248652,40673,69465,12549,37432,846,0,1,1,1,10,7,2,13,19.0,33,41,42722,35825,99,40,16,438,384119,58946,62820,27431,42147,631,1
1134,1,1,1,1,0,0,0,0,0,0,3,1,11,3.5,9,14,28722,27400,69,35,6,396,263102,33106,53716,15038,27154,407,0,2,1,2,7,5,2,13,9.0,22,32,40364,31150,95,43,11,506,387864,41609,52130,18869,33297,935,1
1222,1,1,1,0,0,0,0,0,2,1,5,2,13,3.3333333333333335,14,13,33428,30708,86,42,7,415,305047,38686,61281,8061,33794,587,0,2,0,0,5,10,2,13,21.0,31,35,43648,37125,122,53,16,490,390921,49069,55116,18285,27908,507,1
1762,1,1,1,0,0,0,2,0,1,1,3,2,15,3.1666666666666665,25,40,50810,49075,135,62,23,542,514338,81700,136831,29413,123644,1528,1,2,1,1,6,6,4,16,10.0,35,57,59086,53975,151,62,22,564,593570,110880,116595,50286,74298,889,1
2106,1,1,0,0,0,1,4,3,1,11,6,2,17,7.25,43,99,72287,63548,245,97,36,685,804229,129473,121260,40676,135562,818,1,1,0,0,5,5,2,17,3.4,24,51,64463,64660,241,105,37,760,726568,94042,151232,23717,124805,930,0
2198,1,0,1,0,1,1,2,1,1,4,5,3,17,7.5,22,49,63082,61155,223,97,38,720,770668,86449,120629,29575,74220,1305,1,4,1,0,8,10,2,17,4.25,29,53,68299,61130,245,109,38,768,801891,94042,121113,40465,137338,985,1
1803,1,1,1,0,1,0,1,0,1,3,3,2,16,3.6,30,39,57726,55343,186,86,27,630,624606,94681,132009,27738,68243,879,2,4,3,0,10,5,3,17,8.0,49,67,68596,60183,162,69,26,588,632674,108448,134457,38028,116204,1291,1
1723,1,1,1,1,1,1,2,0,0,1,3,3,15,11.0,13,30,47477,39935,126,74,18,592,500389,60777,89856,24131,62937,692,1,2,2,2,10,4,2,15,6.0,18,27,54076,53025,195,62,37,612,639981,62886,89464,26133,86663,823,1
1437,0,0,0,0,0,1,2,2,2,8,7,3,15,17.0,24,51,51790,44300,149,56,23,632,534815,60487,56817,14180,48256,1045,0,1,0,0,1,3,3,13,1.5,10,15,37158,34970,109,57,17,559,416752,37005,76865,15365,61618,1004,0
1778,0,0,0,0,0,1,2,1,1,8,4,2,17,4.333333333333333,21,28,57040,52900,175,67,34,698,687617,86605,104643,33502,85049,1031,0,1,0,1,1,7,3,15,5.5,18,39,46933,43520,163,82,22,625,519797,69373,118259,43183,98512,1214,0
1474,1,0,0,0,1,1,2,3,2,10,6,2,15,23.0,29,57,53875,49433,124,64,15,582,587647,72333,82854,22044,66474,1248,0,1,0,0,0,3,2,14,2.8,18,34,42959,41380,115,48,22,525,410339,55039,95286,34983,82205,674,0
1868,0,1,1,0,0,0,2,0,1,3,5,2,15,2.090909090909091,29,48,57045,56735,175,78,23,671,607803,98123,124380,26719,126519,1165,2,3,1,1,8,9,3,17,6.75,44,76,71682,68345,207,78,28,691,772231,103199,124545,29572,113346,1222,1
1409,1,0,1,1,1,1,3,0,0,5,7,3,16,18.0,38,63,56059,51150,125,55,23,557,531241,73675,84689,23734,57979,520,0,1,0,2,4,5,2,13,2.4285714285714284,24,32,46824,43755,140,65,18,532,420206,58896,87025,11369,72385,863,0
1500,0,0,1,0,1,1,4,0,1,8,9,3,15,21.0,29,42,51849,44735,107,44,14,503,508234,86180,95843,35173,66257,1059,0,0,0,0,1,4,2,14,2.6,19,39,40451,36560,122,56,16,474,380435,63702,110720,31672,73125,1229,0
1394,0,1,0,0,1,0,2,2,2,10,8,3,14,28.0,40,56,53024,48208,136,61,21,497,474254,91996,81962,22621,75155,1397,0,1,0,0,1,2,1,13,1.1666666666666667,15,23,38233,34650,110,52,16,470,370102,53332,109569,27520,75390,824,0
1546,0,1,1,1,1,0,2,0,0,3,4,2,13,2.6666666666666665,20,28,44192,41885,133,57,21,516,443705,70983,82937,13498,76852,989,1,2,1,0,7,6,2,14,13.0,29,66,51100,44850,140,53,21,489,448084,65786,96930,37001,83844,1220,1
1678,0,1,0,0,1,0,2,1,2,9,7,2,15,10.0,30,57,54269,49550,157,70,22,566,527479,94844,97248,28134,75605,857,0,1,0,0,4,6,3,14,3.0,18,32,46657,44055,125,64,22,560,523207,67332,117832,27763,94383,1297,0
911,0,1,1,1,0,0,1,0,0,0,2,1,10,1.25,6,4,22766,21685,42,21,3,339,192516,21911,38077,7091,15445,247,0,1,0,1,2,5,2,11,9.0,18,17,29370,24845,63,33,9,365,234652,29010,34424,7616,20981,420,1
1916,1,0,0,0,1,1,2,2,1,10,10,2,16,4.222222222222222,45,84,68097,60880,149,57,26,555,662566,118751,141675,63803,115635,1118,0,2,0,1,7,4,3,16,2.6666666666666665,36,62,63205,61910,187,95,20,626,693868,109088,149005,36258,108507,1705,0
1947,1,0,1,1,0,1,1,0,0,5,3,1,15,2.3333333333333335,18,38,56218,54650,206,81,27,623,654993,95551,123499,32894,70301,1196,1,4,3,0,11,12,3,17,8.666666666666666,35,51,66463,61350,182,73,27,741,733467,94685,134979,55534,95725,927,1
1699,1,0,0,0,1,1,2,1,1,10,5,2,16,5.25,35,36,60227,52550,162,72,19,614,640442,101102,99429,24567,53222,861,0,1,0,1,2,3,2,15,1.5,25,21,49375,48666,129,59,23,573,533720,73573,129597,27242,72438,784,0
1600,1,1,1,0,1,0,0,0,2,8,3,1,15,2.75,17,21,46599,45123,143,65,15,552,474725,83323,118353,25071,86059,1097,1,4,0,0,2,8,3,15,16.0,32,55,52699,45850,139,57,19,602,560528,97204,110380,65268,81854,853,1
1568,0,1,1,1,1,0,1,0,0,1,4,2,14,3.0,14,25,42852,41310,123,64,16,596,431933,51483,92466,15221,84255,1189,1,2,2,2,10,5,1,15,16.0,28,55,54549,48660,191,84,31,561,528244,74976,87669,20165,66799,1070,1
1881,0,1,0,1,0,1,1,1,1,7,4,3,17,4.4,33,60,63117,57030,161,76,20,666,673750,104322,134742,21701,135548,1100,1,3,0,1,6,7,2,16,3.8,37,47,62274,62991,182,73,25,625,664106,110408,143789,39976,130449,1285,0
943,1,1,1,0,1,0,0,0,1,1,3,2,11,2.0,9,12,26815,21658,59,28,8,347,230382,24765,44869,9647,32820,579,0,1,0,0,2,6,3,11,17.0,21,44,33688,27650,63,31,5,380,244654,32514,40824,10133,26332,607,1
1836,1,0,0,0,1,1,3,3,2,11,7,2,17,7.333333333333333,29,56,60691,57102,190,91,31,634,692809,89729,106245,23464,88993,2229,0,2,0,0,1,3,1,15,7.0,24,33,54213,50975,240,98,50,718,639222,78412,108386,18052,100389,611,0
1279,0,1,1,0,1,0,1,0,1,1,2,2,13,2.0,12,13,36222,35790,113,54,11,482,352321,32793,61365,11395,55637,1065,0,2,0,1,6,4,2,14,8.0,19,24,43462,38350,131,51,24,570,466491,41182,51412,15096,33752,717,1
1734,1,1,0,0,0,0,1,2,2,10,7,2,17,19.0,45,59,62500,52895,171,69,27,695,695073,115600,110045,34344,80500,899,0,2,0,0,1,5,1,16,2.6666666666666665,20,43,49120,47700,161,64,27,598,510522,72515,135354,45728,68531,1279,0
2134,1,1,0,0,1,0,4,2,2,11,10,2,18,7.333333333333333,34,57,74032,66050,252,103,44,883,1075249,114744,127974,30129,126659,1210,2,2,0,0,4,6,2,18,3.75,22,44,64451,61616,198,94,34,838,845042,99809,146800,41729,143450,872,0
1592,1,1,1,0,1,0,1,0,1,2,3,2,14,1.6666666666666667,19,29,45180,42325,124,62,18,494,427040,76896,114899,30936,109515,977,1,3,1,1,8,9,2,16,13.0,39,74,57572,54225,156,59,25,516,576751,95550,110046,47892,113020,924,1
2453,0,1,0,0,0,1,4,3,1,10,6,3,18,5.4,36,69,79014,72758,291,104,66,803,1073137,125594,138647,44614,111209,1845,1,2,0,0,3,6,3,18,6.75,35,72,77230,73910,273,135,33,773,962375,108174,149296,28475,122612,1480,0
2009,1,1,1,0,1,0,0,1,2,6,4,3,17,3.1666666666666665,38,66,63994,59110,209,88,27,628,639797,111326,151754,39584,153257,1137,2,4,1,0,10,6,3,17,6.5,41,69,72048,65958,167,81,19,682,797813,121007,138439,41972,122998,632,1
1150,1,1,1,1,0,0,0,0,0,0,3,2,10,0.875,8,11,27196,24675,67,47,6,363,209602,35951,67477,12817,37201,375,0,2,2,2,9,9,2,14,22.0,34,67,47222,40720,100,35,18,460,428281,56709,53230,22696,34470,758,1
1177,0,1,1,1,0,0,2,0,0,2,2,1,12,1.0,7,4,32631,29145,83,42,19,462,313207,24339,48524,10437,27167,747,0,1,0,2,5,8,3,12,13.0,18,38,40078,36325,103,55,13,473,367052,30794,40301,11025,39523,945,1
1292,0,1,0,0,0,0,3,2,2,8,5,2,13,6.5,23,30,45481,39200,138,57,23,505,473200,60057,62008,14903,28934,674,0,0,0,0,0,5,2,14,3.3333333333333335,18,24,36737,34650,88,52,15,480,340934,37562,76306,15104,48668,679,0
1652,1,0,1,0,1,1,0,0,2,2,3,2,16,3.6666666666666665,24,37,52156,49410,136,59,13,590,528488,72307,117116,27737,70113,1018,0,4,2,0,7,6,2,16,6.75,38,68,59449,54396,143,57,16,642,664933,92576,104986,37712,84731,966,1
1983,0,0,0,0,1,1,2,3,2,11,5,2,16,16.0,22,34,62819,58323,201,73,34,726,823117,97402,143609,52937,133038,1444,0,3,0,0,1,10,2,16,6.5,25,50,55969,53683,196,89,25,683,701484,109113,125195,32854,120110,811,0
2351,0,0,0,1,0,3,5,4,1,11,8,2,18,6.25,44,84,85388,84948,290,102,50,871,1168598,149607,145330,42438,119096,1158,0,0,0,1,3,4,2,18,2.4444444444444446,31,61,74026,72330,229,102,37,959,982148,105275,187524,53785,171013,1460,0
1417,1,1,1,1,1,0,1,0,0,2,4,2,13,3.3333333333333335,17,20,40269,38718,103,47,18,518,400750,59554,78005,18985,47618,596,0,2,1,2,8,8,2,16,12.0,22,32,49230,42678,120,55,16,568,516554,59218,88088,27775,54754,669,1
1400,0,1,0,1,0,0,3,2,0,10,8,2,16,8.0,45,47,53679,52575,136,56,19,479,505344,88690,97393,26278,60147,1016,0,0,0,0,0,4,2,14,2.8333333333333335,22,31,42495,39160,76,48,16,421,335502,59643,102437,19010,47729,727,0
1475,1,1,1,1,1,0,0,0,0,0,4,2,13,14.0,23,35,40310,36743,96,42,12,387,343621,81497,101053,22535,73279,1432,0,3,1,1,8,10,2,15,11.5,38,58,51821,44983,102,47,9,439,467841,82040,110480,40152,66775,983,1
1384,0,0,1,0,1,1,2,0,1,6,4,3,14,4.5,27,39,48985,45243,109,46,19,487,448353,60208,82125,28912,51060,717,0,1,0,0,0,3,2,13,3.0,22,36,39654,36980,109,55,14,430,345512,57153,78426,16029,50294,730,0
1600,0,1,1,1,0,0,2,0,0,4,4,1,15,2.5,27,45,51975,50658,122,54,20,587,536035,78941,107798,22173,91278,634,1,1,1,1,7,4,3,16,4.6,40,70,59381,54630,148,65,17,565,571799,82787,108586,25879,107408,1522,1
1325,1,1,1,1,1,0,2,0,0,5,7,4,15,12.0,30,41,46584,37750,107,40,16,534,440662,63577,88115,23033,75498,949,0,1,0,1,2,6,2,13,2.8,16,23,40513,38675,88,59,3,525,403103,58260,80629,9992,49650,783,0
2014,1,1,1,0,1,0,3,0,2,5,5,3,18,3.3333333333333335,28,38,61228,59180,204,90,37,655,693431,108504,148576,57029,123608,1552,1,2,1,0,7,5,2,18,4.75,36,56,65419,58675,206,91,32,694,741993,120362,141399,50502,105360,805,1
1139,0,1,0,1,1,0,2,2,1,8,7,2,13,11.0,21,22,40700,31885,99,47,14,495,395802,41143,48188,13511,31765,844,0,0,0,1,0,3,1,12,1.1666666666666667,10,8,29551,26285,80,41,10,420,274543,29941,57817,18815,31112,435,0
2045,0,0,0,0,1,2,1,2,2,10,6,2,18,3.4,33,48,69561,61183,227,82,42,731,812680,104349,136407,35490,112653,1949,0,2,0,0,4,4,2,18,4.2,31,56,63086,61350,219,100,32,747,760901,97372,130983,33518,109159,1681,0
2345,1,0,1,0,1,1,4,0,2,5,8,2,18,7.0,35,56,72060,68160,284,100,53,824,957093,121193,124551,48241,88707,1034,0,1,0,0,2,4,2,18,4.0,22,27,65812,60880,258,130,38,877,885433,89345,149291,26362,124671,902,0
2551,1,1,0,0,1,0,4,1,1,7,4,1,18,4.0,26,45,74905,73405,283,129,52,978,1138621,124355,178884,44314,126116,1962,3,2,4,0,9,3,2,18,5.333333333333333,29,49,77768,73433,318,116,64,933,1053980,145536,162732,61871,142747,1485,1
1304,1,1,1,0,0,0,0,0,1,3,3,2,13,1.2,12,9,36763,34275,117,41,24,494,371658,43981,78886,11934,41383,489,0,3,0,0,2,7,3,14,18.0,27,40,41536,38275,114,59,20,470,394020,61879,67620,15166,35700,713,1
1807,1,0,0,0,0,1,2,3,2,11,6,2,16,18.0,32,59,60721,56725,214,77,27,608,637958,103748,116172,44768,104174,2032,0,2,0,0,1,4,1,15,2.3333333333333335,17,29,49357,49480,143,70,26,622,628306,84252,127980,55502,108961,1540,0
